,branch_code,item_cat,ym,CPI,temp,sales,m,promotion,year,ur,fuel
831,12,1,2013-07,95.40669695059017,22.752437847446235,5873.742000000001,7,1,2013,12.6,785.0
832,12,16,2013-07,95.40669695059017,22.752437847446235,184.832,7,1,2013,12.6,785.0
833,12,21,2013-07,95.40669695059017,22.752437847446235,7697.062000000001,7,1,2013,12.6,785.0
834,12,25,2013-07,95.40669695059017,22.752437847446235,1302.13,7,1,2013,12.6,785.0
835,12,29,2013-07,95.40669695059017,22.752437847446235,5172.621,7,1,2013,12.6,785.0
836,12,30,2013-07,95.40669695059017,22.752437847446235,490.431,7,1,2013,12.6,785.0
837,12,31,2013-07,95.40669695059017,22.752437847446235,620.88,7,1,2013,12.6,785.0
838,12,34,2013-07,95.40669695059017,22.752437847446235,1345.684,7,1,2013,12.6,785.0
839,12,37,2013-07,95.40669695059017,22.752437847446235,748.04,7,1,2013,12.6,785.0
840,12,48,2013-07,95.40669695059017,22.752437847446235,3892.167,7,1,2013,12.6,785.0
841,12,102,2013-07,95.40669695059017,22.752437847446235,16.988,7,1,2013,12.6,785.0
842,1,1,2013-08,95.47185182395522,20.88493785215054,6442.067999999999,8,0,2013,12.6,810.0
843,1,16,2013-08,95.47185182395522,20.88493785215054,734.6220000000001,8,0,2013,12.6,810.0
844,1,18,2013-08,95.47185182395522,20.88493785215054,92.685,8,0,2013,12.6,810.0
845,1,21,2013-08,95.47185182395522,20.88493785215054,15983.870000000004,8,0,2013,12.6,810.0
846,1,25,2013-08,95.47185182395522,20.88493785215054,1247.987,8,0,2013,12.6,810.0
847,1,29,2013-08,95.47185182395522,20.88493785215054,7910.232000000002,8,0,2013,12.6,810.0
848,1,30,2013-08,95.47185182395522,20.88493785215054,307.45,8,0,2013,12.6,810.0
849,1,31,2013-08,95.47185182395522,20.88493785215054,572.238,8,0,2013,12.6,810.0
850,1,34,2013-08,95.47185182395522,20.88493785215054,2605.09,8,0,2013,12.6,810.0
851,1,36,2013-08,95.47185182395522,20.88493785215054,567.143,8,0,2013,12.6,810.0
852,1,37,2013-08,95.47185182395522,20.88493785215054,1447.829,8,0,2013,12.6,810.0
853,2,1,2013-08,95.47185182395522,20.88493785215054,7845.021999999999,8,0,2013,12.6,810.0
854,2,16,2013-08,95.47185182395522,20.88493785215054,699.194,8,0,2013,12.6,810.0
855,2,18,2013-08,95.47185182395522,20.88493785215054,397.592,8,0,2013,12.6,810.0
856,2,21,2013-08,95.47185182395522,20.88493785215054,26031.488000000005,8,0,2013,12.6,810.0
857,2,25,2013-08,95.47185182395522,20.88493785215054,2858.027,8,0,2013,12.6,810.0
858,2,29,2013-08,95.47185182395522,20.88493785215054,12678.939,8,0,2013,12.6,810.0
859,2,30,2013-08,95.47185182395522,20.88493785215054,868.539,8,0,2013,12.6,810.0
860,2,31,2013-08,95.47185182395522,20.88493785215054,1124.47,8,0,2013,12.6,810.0
861,2,32,2013-08,95.47185182395522,20.88493785215054,287.444,8,0,2013,12.6,810.0
862,2,34,2013-08,95.47185182395522,20.88493785215054,3587.3109999999997,8,0,2013,12.6,810.0
863,2,37,2013-08,95.47185182395522,20.88493785215054,1578.783,8,0,2013,12.6,810.0
864,2,48,2013-08,95.47185182395522,20.88493785215054,2964.3100000000004,8,0,2013,12.6,810.0
865,2,102,2013-08,95.47185182395522,20.88493785215054,16.988,8,0,2013,12.6,810.0
866,9,1,2013-08,95.47185182395522,20.88493785215054,1531.302,8,0,2013,12.6,810.0
867,9,16,2013-08,95.47185182395522,20.88493785215054,433.586,8,0,2013,12.6,810.0
868,9,21,2013-08,95.47185182395522,20.88493785215054,6642.415999999999,8,0,2013,12.6,810.0
869,9,25,2013-08,95.47185182395522,20.88493785215054,1471.308,8,0,2013,12.6,810.0
870,9,29,2013-08,95.47185182395522,20.88493785215054,5919.358000000001,8,0,2013,12.6,810.0
871,9,33,2013-08,95.47185182395522,20.88493785215054,756.943,8,0,2013,12.6,810.0
872,9,34,2013-08,95.47185182395522,20.88493785215054,1006.633,8,0,2013,12.6,810.0
873,9,37,2013-08,95.47185182395522,20.88493785215054,477.14799999999997,8,0,2013,12.6,810.0
874,10,1,2013-08,95.47185182395522,20.88493785215054,2384.493,8,0,2013,12.6,810.0
875,10,16,2013-08,95.47185182395522,20.88493785215054,589.924,8,0,2013,12.6,810.0
876,10,21,2013-08,95.47185182395522,20.88493785215054,7266.148999999999,8,0,2013,12.6,810.0
877,10,29,2013-08,95.47185182395522,20.88493785215054,6205.322,8,0,2013,12.6,810.0
878,10,30,2013-08,95.47185182395522,20.88493785215054,604.369,8,0,2013,12.6,810.0
879,10,31,2013-08,95.47185182395522,20.88493785215054,552.232,8,0,2013,12.6,810.0
880,10,34,2013-08,95.47185182395522,20.88493785215054,1030.692,8,0,2013,12.6,810.0
881,10,37,2013-08,95.47185182395522,20.88493785215054,830.085,8,0,2013,12.6,810.0
882,10,48,2013-08,95.47185182395522,20.88493785215054,557.456,8,0,2013,12.6,810.0
883,12,1,2013-08,95.47185182395522,20.88493785215054,3233.2309999999993,8,0,2013,12.6,810.0
884,12,16,2013-08,95.47185182395522,20.88493785215054,609.991,8,0,2013,12.6,810.0
885,12,21,2013-08,95.47185182395522,20.88493785215054,3848.4620000000004,8,0,2013,12.6,810.0
886,12,25,2013-08,95.47185182395522,20.88493785215054,651.065,8,0,2013,12.6,810.0
887,12,29,2013-08,95.47185182395522,20.88493785215054,2830.402,8,0,2013,12.6,810.0
888,12,34,2013-08,95.47185182395522,20.88493785215054,1188.188,8,0,2013,12.6,810.0
889,12,37,2013-08,95.47185182395522,20.88493785215054,482.507,8,0,2013,12.6,810.0
890,12,48,2013-08,95.47185182395522,20.88493785215054,694.897,8,0,2013,12.6,810.0
891,12,102,2013-08,95.47185182395522,20.88493785215054,4.247,8,0,2013,12.6,810.0
892,1,1,2013-09,95.23433689551814,17.391515233333337,7629.3629999999985,9,0,2013,12.6,825.0
893,1,16,2013-09,95.23433689551814,17.391515233333337,630.058,9,0,2013,12.6,825.0
894,1,18,2013-09,95.23433689551814,17.391515233333337,92.685,9,0,2013,12.6,825.0
895,1,21,2013-09,95.23433689551814,17.391515233333337,15723.510000000004,9,0,2013,12.6,825.0
896,1,25,2013-09,95.23433689551814,17.391515233333337,735.654,9,0,2013,12.6,825.0
897,1,29,2013-09,95.23433689551814,17.391515233333337,12827.236000000004,9,0,2013,12.6,825.0
898,1,30,2013-09,95.23433689551814,17.391515233333337,1124.65,9,0,2013,12.6,825.0
899,1,31,2013-09,95.23433689551814,17.391515233333337,620.88,9,0,2013,12.6,825.0
900,1,33,2013-09,95.23433689551814,17.391515233333337,756.943,9,0,2013,12.6,825.0
901,1,34,2013-09,95.23433689551814,17.391515233333337,5347.263000000001,9,0,2013,12.6,825.0
902,1,37,2013-09,95.23433689551814,17.391515233333337,803.5690000000001,9,0,2013,12.6,825.0
903,1,48,2013-09,95.23433689551814,17.391515233333337,694.897,9,0,2013,12.6,825.0
904,1,51,2013-09,95.23433689551814,17.391515233333337,70.12,9,0,2013,12.6,825.0
905,1,102,2013-09,95.23433689551814,17.391515233333337,4.247,9,0,2013,12.6,825.0
906,2,1,2013-09,95.23433689551814,17.391515233333337,10823.003999999999,9,0,2013,12.6,825.0
907,2,16,2013-09,95.23433689551814,17.391515233333337,1139.2059999999997,9,0,2013,12.6,825.0
908,2,18,2013-09,95.23433689551814,17.391515233333337,298.19399999999996,9,0,2013,12.6,825.0
909,2,21,2013-09,95.23433689551814,17.391515233333337,26955.697,9,0,2013,12.6,825.0
910,2,25,2013-09,95.23433689551814,17.391515233333337,1471.308,9,0,2013,12.6,825.0
911,2,29,2013-09,95.23433689551814,17.391515233333337,21349.36199999999,9,0,2013,12.6,825.0
912,2,30,2013-09,95.23433689551814,17.391515233333337,3989.4049999999993,9,0,2013,12.6,825.0
913,2,31,2013-09,95.23433689551814,17.391515233333337,2864.8100000000004,9,0,2013,12.6,825.0
914,2,32,2013-09,95.23433689551814,17.391515233333337,287.444,9,0,2013,12.6,825.0
915,2,33,2013-09,95.23433689551814,17.391515233333337,756.943,9,0,2013,12.6,825.0
916,2,34,2013-09,95.23433689551814,17.391515233333337,4894.467999999999,9,0,2013,12.6,825.0
917,2,36,2013-09,95.23433689551814,17.391515233333337,401.291,9,0,2013,12.6,825.0
918,2,37,2013-09,95.23433689551814,17.391515233333337,1588.394,9,0,2013,12.6,825.0
919,2,48,2013-09,95.23433689551814,17.391515233333337,4301.28,9,0,2013,12.6,825.0
920,2,51,2013-09,95.23433689551814,17.391515233333337,17.53,9,0,2013,12.6,825.0
921,2,102,2013-09,95.23433689551814,17.391515233333337,42.47,9,0,2013,12.6,825.0
922,9,1,2013-09,95.23433689551814,17.391515233333337,3244.34,9,0,2013,12.6,825.0
923,9,16,2013-09,95.23433689551814,17.391515233333337,240.32700000000003,9,0,2013,12.6,825.0
924,9,21,2013-09,95.23433689551814,17.391515233333337,2209.939,9,0,2013,12.6,825.0
925,9,29,2013-09,95.23433689551814,17.391515233333337,2914.764,9,0,2013,12.6,825.0
926,9,33,2013-09,95.23433689551814,17.391515233333337,756.943,9,0,2013,12.6,825.0
927,9,34,2013-09,95.23433689551814,17.391515233333337,1100.423,9,0,2013,12.6,825.0
928,9,37,2013-09,95.23433689551814,17.391515233333337,458.296,9,0,2013,12.6,825.0
929,9,48,2013-09,95.23433689551814,17.391515233333337,1712.7270000000003,9,0,2013,12.6,825.0
930,9,51,2013-09,95.23433689551814,17.391515233333337,35.06,9,0,2013,12.6,825.0
931,9,102,2013-09,95.23433689551814,17.391515233333337,8.494,9,0,2013,12.6,825.0
932,10,1,2013-09,95.23433689551814,17.391515233333337,1744.478,9,0,2013,12.6,825.0
933,10,16,2013-09,95.23433689551814,17.391515233333337,167.978,9,0,2013,12.6,825.0
934,10,18,2013-09,95.23433689551814,17.391515233333337,185.37,9,0,2013,12.6,825.0
935,10,21,2013-09,95.23433689551814,17.391515233333337,2062.515,9,0,2013,12.6,825.0
936,10,29,2013-09,95.23433689551814,17.391515233333337,4917.482,9,0,2013,12.6,825.0
937,10,30,2013-09,95.23433689551814,17.391515233333337,1175.989,9,0,2013,12.6,825.0
938,10,34,2013-09,95.23433689551814,17.391515233333337,1170.154,9,0,2013,12.6,825.0
939,10,36,2013-09,95.23433689551814,17.391515233333337,116.38,9,0,2013,12.6,825.0
940,10,37,2013-09,95.23433689551814,17.391515233333337,704.022,9,0,2013,12.6,825.0
941,10,51,2013-09,95.23433689551814,17.391515233333337,105.18,9,0,2013,12.6,825.0
942,10,102,2013-09,95.23433689551814,17.391515233333337,8.494,9,0,2013,12.6,825.0
943,12,1,2013-09,95.23433689551814,17.391515233333337,4063.957,9,0,2013,12.6,825.0
944,12,16,2013-09,95.23433689551814,17.391515233333337,489.081,9,0,2013,12.6,825.0
945,12,21,2013-09,95.23433689551814,17.391515233333337,3905.8000000000006,9,0,2013,12.6,825.0
946,12,29,2013-09,95.23433689551814,17.391515233333337,2800.875,9,0,2013,12.6,825.0
947,12,30,2013-09,95.23433689551814,17.391515233333337,307.45,9,0,2013,12.6,825.0
948,12,31,2013-09,95.23433689551814,17.391515233333337,1740.3400000000001,9,0,2013,12.6,825.0
949,12,34,2013-09,95.23433689551814,17.391515233333337,3546.5299999999997,9,0,2013,12.6,825.0
950,12,36,2013-09,95.23433689551814,17.391515233333337,52.151,9,0,2013,12.6,825.0
951,12,37,2013-09,95.23433689551814,17.391515233333337,175.176,9,0,2013,12.6,825.0
952,12,102,2013-09,95.23433689551814,17.391515233333337,25.482,9,0,2013,12.6,825.0
953,1,1,2013-10,95.02787450247206,13.87905051680108,6815.056999999999,10,0,2013,12.6,825.0
954,1,16,2013-10,95.02787450247206,13.87905051680108,1329.2519999999995,10,0,2013,12.6,825.0
955,1,18,2013-10,95.02787450247206,13.87905051680108,92.685,10,0,2013,12.6,825.0
956,1,21,2013-10,95.02787450247206,13.87905051680108,10078.130000000001,10,0,2013,12.6,825.0
957,1,29,2013-10,95.02787450247206,13.87905051680108,6561.938000000002,10,0,2013,12.6,825.0
958,1,30,2013-10,95.02787450247206,13.87905051680108,441.8,10,0,2013,12.6,825.0
959,1,33,2013-10,95.02787450247206,13.87905051680108,756.943,10,0,2013,12.6,825.0
960,1,34,2013-10,95.02787450247206,13.87905051680108,3091.9790000000003,10,0,2013,12.6,825.0
961,1,36,2013-10,95.02787450247206,13.87905051680108,128.458,10,0,2013,12.6,825.0
962,1,37,2013-10,95.02787450247206,13.87905051680108,1350.1,10,0,2013,12.6,825.0
963,1,48,2013-10,95.02787450247206,13.87905051680108,2210.0400000000004,10,0,2013,12.6,825.0
964,1,102,2013-10,95.02787450247206,13.87905051680108,25.482,10,0,2013,12.6,825.0
965,2,1,2013-10,95.02787450247206,13.87905051680108,15409.612999999998,10,0,2013,12.6,825.0
966,2,16,2013-10,95.02787450247206,13.87905051680108,1670.4219999999993,10,0,2013,12.6,825.0
967,2,18,2013-10,95.02787450247206,13.87905051680108,397.592,10,0,2013,12.6,825.0
968,2,21,2013-10,95.02787450247206,13.87905051680108,18059.176999999992,10,0,2013,12.6,825.0
969,2,25,2013-10,95.02787450247206,13.87905051680108,3783.9880000000003,10,0,2013,12.6,825.0
970,2,29,2013-10,95.02787450247206,13.87905051680108,15390.297999999997,10,0,2013,12.6,825.0
971,2,30,2013-10,95.02787450247206,13.87905051680108,2618.598,10,0,2013,12.6,825.0
972,2,31,2013-10,95.02787450247206,13.87905051680108,2243.93,10,0,2013,12.6,825.0
973,2,33,2013-10,95.02787450247206,13.87905051680108,756.943,10,0,2013,12.6,825.0
974,2,34,2013-10,95.02787450247206,13.87905051680108,4488.570000000001,10,0,2013,12.6,825.0
975,2,37,2013-10,95.02787450247206,13.87905051680108,2308.522,10,0,2013,12.6,825.0
976,2,48,2013-10,95.02787450247206,13.87905051680108,1919.1240000000003,10,0,2013,12.6,825.0
977,2,102,2013-10,95.02787450247206,13.87905051680108,29.729,10,0,2013,12.6,825.0
978,9,1,2013-10,95.02787450247206,13.87905051680108,1597.208,10,0,2013,12.6,825.0
979,9,16,2013-10,95.02787450247206,13.87905051680108,433.586,10,0,2013,12.6,825.0
980,9,21,2013-10,95.02787450247206,13.87905051680108,1179.089,10,0,2013,12.6,825.0
981,9,29,2013-10,95.02787450247206,13.87905051680108,1067.267,10,0,2013,12.6,825.0
982,9,34,2013-10,95.02787450247206,13.87905051680108,672.842,10,0,2013,12.6,825.0
983,9,37,2013-10,95.02787450247206,13.87905051680108,401.616,10,0,2013,12.6,825.0
984,9,102,2013-10,95.02787450247206,13.87905051680108,4.247,10,0,2013,12.6,825.0
985,10,1,2013-10,95.02787450247206,13.87905051680108,1685.675,10,0,2013,12.6,825.0
986,10,16,2013-10,95.02787450247206,13.87905051680108,749.4750000000003,10,0,2013,12.6,825.0
987,10,18,2013-10,95.02787450247206,13.87905051680108,92.685,10,0,2013,12.6,825.0
988,10,21,2013-10,95.02787450247206,13.87905051680108,1814.114,10,0,2013,12.6,825.0
989,10,29,2013-10,95.02787450247206,13.87905051680108,5922.118000000001,10,0,2013,12.6,825.0
990,10,30,2013-10,95.02787450247206,13.87905051680108,868.539,10,0,2013,12.6,825.0
991,10,31,2013-10,95.02787450247206,13.87905051680108,1144.476,10,0,2013,12.6,825.0
992,10,34,2013-10,95.02787450247206,13.87905051680108,688.444,10,0,2013,12.6,825.0
993,10,36,2013-10,95.02787450247206,13.87905051680108,52.151,10,0,2013,12.6,825.0
994,10,37,2013-10,95.02787450247206,13.87905051680108,1006.837,10,0,2013,12.6,825.0
995,10,48,2013-10,95.02787450247206,13.87905051680108,1612.225,10,0,2013,12.6,825.0
996,10,51,2013-10,95.02787450247206,13.87905051680108,17.53,10,0,2013,12.6,825.0
997,10,102,2013-10,95.02787450247206,13.87905051680108,8.494,10,0,2013,12.6,825.0
998,12,1,2013-10,95.02787450247206,13.87905051680108,4850.634,10,0,2013,12.6,825.0
999,12,16,2013-10,95.02787450247206,13.87905051680108,653.846,10,0,2013,12.6,825.0
1000,12,21,2013-10,95.02787450247206,13.87905051680108,4871.331,10,0,2013,12.6,825.0
1001,12,25,2013-10,95.02787450247206,13.87905051680108,651.065,10,0,2013,12.6,825.0
1002,12,29,2013-10,95.02787450247206,13.87905051680108,3685.6630000000005,10,0,2013,12.6,825.0
1003,12,31,2013-10,95.02787450247206,13.87905051680108,620.88,10,0,2013,12.6,825.0
1004,12,34,2013-10,95.02787450247206,13.87905051680108,1100.423,10,0,2013,12.6,825.0
1005,12,37,2013-10,95.02787450247206,13.87905051680108,499.796,10,0,2013,12.6,825.0
1006,12,48,2013-10,95.02787450247206,13.87905051680108,494.355,10,0,2013,12.6,825.0
1007,12,102,2013-10,95.02787450247206,13.87905051680108,4.247,10,0,2013,12.6,825.0
1008,1,1,2013-11,94.54332556480841,6.447903732495832,4338.833,11,1,2013,12.6,810.0
1009,1,16,2013-11,94.54332556480841,6.447903732495832,1248.4759999999999,11,1,2013,12.6,810.0
1010,1,18,2013-11,94.54332556480841,6.447903732495832,517.5550000000001,11,1,2013,12.6,810.0
1011,1,21,2013-11,94.54332556480841,6.447903732495832,7531.040000000001,11,1,2013,12.6,810.0
1012,1,29,2013-11,94.54332556480841,6.447903732495832,14938.359999999995,11,1,2013,12.6,810.0
1013,1,30,2013-11,94.54332556480841,6.447903732495832,1461.795,11,1,2013,12.6,810.0
1014,1,31,2013-11,94.54332556480841,6.447903732495832,1643.056,11,1,2013,12.6,810.0
1015,1,33,2013-11,94.54332556480841,6.447903732495832,756.943,11,1,2013,12.6,810.0
1016,1,34,2013-11,94.54332556480841,6.447903732495832,5942.0599999999995,11,1,2013,12.6,810.0
1017,1,37,2013-11,94.54332556480841,6.447903732495832,1649.5929999999998,11,1,2013,12.6,810.0
1018,1,48,2013-11,94.54332556480841,6.447903732495832,557.456,11,1,2013,12.6,810.0
1019,1,51,2013-11,94.54332556480841,6.447903732495832,25.436,11,1,2013,12.6,810.0
1020,1,102,2013-11,94.54332556480841,6.447903732495832,8.494,11,1,2013,12.6,810.0
1021,2,1,2013-11,94.54332556480841,6.447903732495832,21985.209000000003,11,1,2013,12.6,810.0
1022,2,16,2013-11,94.54332556480841,6.447903732495832,1300.7579999999998,11,1,2013,12.6,810.0
1023,2,18,2013-11,94.54332556480841,6.447903732495832,397.592,11,1,2013,12.6,810.0
1024,2,21,2013-11,94.54332556480841,6.447903732495832,15204.633000000002,11,1,2013,12.6,810.0
1025,2,25,2013-11,94.54332556480841,6.447903732495832,4080.179,11,1,2013,12.6,810.0
1026,2,29,2013-11,94.54332556480841,6.447903732495832,13891.425000000001,11,1,2013,12.6,810.0
1027,2,30,2013-11,94.54332556480841,6.447903732495832,2268.257,11,1,2013,12.6,810.0
1028,2,31,2013-11,94.54332556480841,6.447903732495832,552.232,11,1,2013,12.6,810.0
1029,2,33,2013-11,94.54332556480841,6.447903732495832,2503.33,11,1,2013,12.6,810.0
1030,2,34,2013-11,94.54332556480841,6.447903732495832,4051.8869999999997,11,1,2013,12.6,810.0
1031,2,36,2013-11,94.54332556480841,6.447903732495832,116.608,11,1,2013,12.6,810.0
1032,2,37,2013-11,94.54332556480841,6.447903732495832,2615.0199999999995,11,1,2013,12.6,810.0
1033,2,48,2013-11,94.54332556480841,6.447903732495832,2692.013,11,1,2013,12.6,810.0
1034,2,51,2013-11,94.54332556480841,6.447903732495832,23.359,11,1,2013,12.6,810.0
1035,2,102,2013-11,94.54332556480841,6.447903732495832,60.211,11,1,2013,12.6,810.0
1036,9,1,2013-11,94.54332556480841,6.447903732495832,3547.7209999999995,11,1,2013,12.6,810.0
1037,9,16,2013-11,94.54332556480841,6.447903732495832,873.598,11,1,2013,12.6,810.0
1038,9,18,2013-11,94.54332556480841,6.447903732495832,99.398,11,1,2013,12.6,810.0
1039,9,21,2013-11,94.54332556480841,6.447903732495832,1022.9960000000001,11,1,2013,12.6,810.0
1040,9,29,2013-11,94.54332556480841,6.447903732495832,3568.4840000000004,11,1,2013,12.6,810.0
1041,9,30,2013-11,94.54332556480841,6.447903732495832,378.108,11,1,2013,12.6,810.0
1042,9,31,2013-11,94.54332556480841,6.447903732495832,498.58,11,1,2013,12.6,810.0
1043,9,34,2013-11,94.54332556480841,6.447903732495832,515.346,11,1,2013,12.6,810.0
1044,9,37,2013-11,94.54332556480841,6.447903732495832,199.88,11,1,2013,12.6,810.0
1045,9,48,2013-11,94.54332556480841,6.447903732495832,359.872,11,1,2013,12.6,810.0
1046,9,51,2013-11,94.54332556480841,6.447903732495832,50.872,11,1,2013,12.6,810.0
1047,9,102,2013-11,94.54332556480841,6.447903732495832,12.741,11,1,2013,12.6,810.0
1048,10,1,2013-11,94.54332556480841,6.447903732495832,2327.9590000000003,11,1,2013,12.6,810.0
1049,10,16,2013-11,94.54332556480841,6.447903732495832,416.73199999999997,11,1,2013,12.6,810.0
1050,10,18,2013-11,94.54332556480841,6.447903732495832,291.481,11,1,2013,12.6,810.0
1051,10,21,2013-11,94.54332556480841,6.447903732495832,2750.883,11,1,2013,12.6,810.0
1052,10,29,2013-11,94.54332556480841,6.447903732495832,3068.2520000000004,11,1,2013,12.6,810.0
1053,10,30,2013-11,94.54332556480841,6.447903732495832,529.564,11,1,2013,12.6,810.0
1054,10,31,2013-11,94.54332556480841,6.447903732495832,1104.464,11,1,2013,12.6,810.0
1055,10,37,2013-11,94.54332556480841,6.447903732495832,502.83399999999995,11,1,2013,12.6,810.0
1056,10,102,2013-11,94.54332556480841,6.447903732495832,16.988,11,1,2013,12.6,810.0
1057,12,1,2013-11,94.54332556480841,6.447903732495832,1492.838,11,1,2013,12.6,810.0
1058,12,16,2013-11,94.54332556480841,6.447903732495832,517.575,11,1,2013,12.6,810.0
1059,12,21,2013-11,94.54332556480841,6.447903732495832,3559.42,11,1,2013,12.6,810.0
1060,12,29,2013-11,94.54332556480841,6.447903732495832,3267.625,11,1,2013,12.6,810.0
1061,12,30,2013-11,94.54332556480841,6.447903732495832,1059.128,11,1,2013,12.6,810.0
1062,12,31,2013-11,94.54332556480841,6.447903732495832,1671.692,11,1,2013,12.6,810.0
1063,12,37,2013-11,94.54332556480841,6.447903732495832,484.222,11,1,2013,12.6,810.0
1064,12,48,2013-11,94.54332556480841,6.447903732495832,694.897,11,1,2013,12.6,810.0
1065,12,51,2013-11,94.54332556480841,6.447903732495832,23.359,11,1,2013,12.6,810.0
1066,12,102,2013-11,94.54332556480841,6.447903732495832,8.494,11,1,2013,12.6,810.0
1067,1,1,2013-12,94.42734064839264,4.502074334335753,12118.974999999999,12,0,2013,12.6,810.0
1068,1,16,2013-12,94.42734064839264,4.502074334335753,1100.5649999999996,12,0,2013,12.6,810.0
1069,1,18,2013-12,94.42734064839264,4.502074334335753,85.273,12,0,2013,12.6,810.0
1070,1,21,2013-12,94.42734064839264,4.502074334335753,11609.522000000003,12,0,2013,12.6,810.0
1071,1,29,2013-12,94.42734064839264,4.502074334335753,16653.625000000004,12,0,2013,12.6,810.0
1072,1,30,2013-12,94.42734064839264,4.502074334335753,2608.6869999999994,12,0,2013,12.6,810.0
1073,1,31,2013-12,94.42734064839264,4.502074334335753,2297.582,12,0,2013,12.6,810.0
1074,1,33,2013-12,94.42734064839264,4.502074334335753,1513.886,12,0,2013,12.6,810.0
1075,1,34,2013-12,94.42734064839264,4.502074334335753,7032.037999999999,12,0,2013,12.6,810.0
1076,1,36,2013-12,94.42734064839264,4.502074334335753,212.856,12,0,2013,12.6,810.0
1077,1,37,2013-12,94.42734064839264,4.502074334335753,1045.34,12,0,2013,12.6,810.0
1078,1,48,2013-12,94.42734064839264,4.502074334335753,607.322,12,0,2013,12.6,810.0
1079,1,51,2013-12,94.42734064839264,4.502074334335753,52.015,12,0,2013,12.6,810.0
1080,1,102,2013-12,94.42734064839264,4.502074334335753,63.705,12,0,2013,12.6,810.0
1081,2,1,2013-12,94.42734064839264,4.502074334335753,18865.282000000007,12,0,2013,12.6,810.0
1082,2,16,2013-12,94.42734064839264,4.502074334335753,1191.4879999999998,12,0,2013,12.6,810.0
1083,2,18,2013-12,94.42734064839264,4.502074334335753,99.398,12,0,2013,12.6,810.0
1084,2,21,2013-12,94.42734064839264,4.502074334335753,10541.827000000001,12,0,2013,12.6,810.0
1085,2,25,2013-12,94.42734064839264,4.502074334335753,2773.438,12,0,2013,12.6,810.0
1086,2,29,2013-12,94.42734064839264,4.502074334335753,16390.754999999997,12,0,2013,12.6,810.0
1087,2,30,2013-12,94.42734064839264,4.502074334335753,5194.833,12,0,2013,12.6,810.0
1088,2,31,2013-12,94.42734064839264,4.502074334335753,2625.282,12,0,2013,12.6,810.0
1089,2,34,2013-12,94.42734064839264,4.502074334335753,6042.539000000001,12,0,2013,12.6,810.0
1090,2,36,2013-12,94.42734064839264,4.502074334335753,212.856,12,0,2013,12.6,810.0
1091,2,37,2013-12,94.42734064839264,4.502074334335753,2297.746,12,0,2013,12.6,810.0
1092,2,48,2013-12,94.42734064839264,4.502074334335753,4085.0030000000006,12,0,2013,12.6,810.0
1093,2,102,2013-12,94.42734064839264,4.502074334335753,59.458,12,0,2013,12.6,810.0
1094,9,1,2013-12,94.42734064839264,4.502074334335753,259.218,12,0,2013,12.6,810.0
1095,9,16,2013-12,94.42734064839264,4.502074334335753,823.3169999999998,12,0,2013,12.6,810.0
1096,9,21,2013-12,94.42734064839264,4.502074334335753,1154.429,12,0,2013,12.6,810.0
1097,9,29,2013-12,94.42734064839264,4.502074334335753,1969.316,12,0,2013,12.6,810.0
1098,9,30,2013-12,94.42734064839264,4.502074334335753,798.4939999999999,12,0,2013,12.6,810.0
1099,9,34,2013-12,94.42734064839264,4.502074334335753,688.444,12,0,2013,12.6,810.0
1100,9,36,2013-12,94.42734064839264,4.502074334335753,154.552,12,0,2013,12.6,810.0
1101,9,37,2013-12,94.42734064839264,4.502074334335753,282.75199999999995,12,0,2013,12.6,810.0
1102,9,48,2013-12,94.42734064839264,4.502074334335753,494.355,12,0,2013,12.6,810.0
1103,9,51,2013-12,94.42734064839264,4.502074334335753,28.656,12,0,2013,12.6,810.0
1104,10,1,2013-12,94.42734064839264,4.502074334335753,2708.4310000000005,12,0,2013,12.6,810.0
1105,10,16,2013-12,94.42734064839264,4.502074334335753,156.33800000000002,12,0,2013,12.6,810.0
1106,10,18,2013-12,94.42734064839264,4.502074334335753,99.398,12,0,2013,12.6,810.0
1107,10,21,2013-12,94.42734064839264,4.502074334335753,2276.582,12,0,2013,12.6,810.0
1108,10,29,2013-12,94.42734064839264,4.502074334335753,2738.9040000000005,12,0,2013,12.6,810.0
1109,10,34,2013-12,94.42734064839264,4.502074334335753,2049.73,12,0,2013,12.6,810.0
1110,10,37,2013-12,94.42734064839264,4.502074334335753,477.528,12,0,2013,12.6,810.0
1111,10,48,2013-12,94.42734064839264,4.502074334335753,1214.644,12,0,2013,12.6,810.0
1112,10,51,2013-12,94.42734064839264,4.502074334335753,75.374,12,0,2013,12.6,810.0
1113,10,102,2013-12,94.42734064839264,4.502074334335753,12.741,12,0,2013,12.6,810.0
1114,12,1,2013-12,94.42734064839264,4.502074334335753,9663.702,12,0,2013,12.6,810.0
1115,12,16,2013-12,94.42734064839264,4.502074334335753,526.002,12,0,2013,12.6,810.0
1116,12,21,2013-12,94.42734064839264,4.502074334335753,3872.248,12,0,2013,12.6,810.0
1117,12,25,2013-12,94.42734064839264,4.502074334335753,570.874,12,0,2013,12.6,810.0
1118,12,29,2013-12,94.42734064839264,4.502074334335753,7016.232000000001,12,0,2013,12.6,810.0
1119,12,30,2013-12,94.42734064839264,4.502074334335753,756.216,12,0,2013,12.6,810.0
1120,12,31,2013-12,94.42734064839264,4.502074334335753,1676.702,12,0,2013,12.6,810.0
